iso-date,tmax,tavg,tmin,RR,precip,relhumid,PP,DD,SD,NN,wind,ET,GR,globrad,SN,WR,FM
1961-07-06,15.7,12.2,7.4,0,0,71,,10.4,,,5.5,,,12.328,0,,
1961-07-07,21.5,13.8,8.4,0,0,65,,10.4,,,3,,,21.638,0,,
1961-07-08,23.5,16.9,10,4.4,4.9,62,,11.9,,,4.3,,,14.621,0,,
1961-07-09,18.6,14.8,12.6,5.1,5.6,74,,13.3,,,5.7,,,11.585,0,,
1961-07-10,19,15.5,12.4,0,0,73,,12.7,,,4.3,,,14.712,0,,
1961-07-11,27.2,19.2,14.3,7.9,8.5,71,,15.9,,,3.4,,,19.062,0,,
1961-07-12,29.9,22.8,15.5,0,0,63,,17.2,,,3.4,,,27.5,0,,
1961-07-13,22.7,16.9,15.1,1.3,1.6,65,,13.1,,,6.5,,,11.222,0,,
1961-07-14,21,15.6,12.2,0.5,0.7,72,,12.4,,,7.2,,,14.741,0,,
1961-07-15,24.5,17.5,12.4,0,0,52,,10.9,,,5.1,,,22.608,0,,
1961-07-16,21.5,13.9,11.2,4.5,5,77,,13.2,,,4.8,,,14.816,0,,
1961-07-17,18.1,12.9,11.1,0.2,0.4,86,,12.9,,,5.2,,,12.066,0,,
1961-07-18,18,14.6,12,0.4,0.6,81,,13.9,,,4.2,,,10.951,0,,
1961-07-19,21.9,15.5,13.1,0,0,72,,12.9,,,3.7,,,11.192,0,,
1961-07-20,18.1,14.5,11.6,0,0,77,,12.9,,,4.8,,,9.537,0,,
1961-07-21,16.7,14,13,0.3,0.5,78,,12.9,,,5.2,,,7.615,0,,
1961-07-22,15.3,13.4,12.3,0,0,76,,12.1,,,4.1,,,7.452,0,,
1961-07-23,16,14,11.4,0,0,72,,12,,,3.7,,,7.423,0,,
1961-07-24,18.4,13.6,9.2,0,0,75,,11.7,,,3,,,7.393,0,,
1961-07-25,22.1,15.6,11,0,0,65,,11.6,,,2.5,,,14.746,0,,
1961-07-26,27,20,11.5,0,0,52,,12.8,,,5.3,,,24.619,0,,
1961-07-27,22.5,16.3,15,2.9,3.3,81,,15.5,,,5.4,,,7.834,0,,
1961-07-28,17,13.8,12.8,6.6,7.2,91,,14.8,,,4.1,,,7.265,0,,
1961-07-29,17.5,12.4,10,0,0,78,,11.6,,,4.1,,,9.497,0,,
1961-07-30,16,12.7,8.5,0,0,79,,11.7,,,3.3,,,7.995,0,,
1961-07-31,17.9,14.1,9,0,0,74,,12.4,,,3.5,,,7.958,0,,
1961-08-01,24.5,17.5,8.6,0.2,0.4,60,,12.1,,,3.2,,,23.158,0,,
1961-08-02,20.2,15.7,11.6,2.9,3.3,83,,15.5,,,2.9,,,8.939,0,,
1961-08-03,20.7,13.9,11.4,0,0,70,,11.7,,,3.9,,,17.21,0,,
1961-08-04,19.5,16.8,10.9,1.7,2,70,,13.6,,,5.3,,,7.144,0,,
1961-08-05,26.1,20.9,16,0,0,68,,17.2,,,4.3,,,15.905,0,,
1961-08-06,31.5,21.4,16.5,5,5.5,65,,16.5,,,4.3,,,22.527,0,,
1961-08-07,22,17.2,15.5,0.1,0.2,72,,14.8,,,3.5,,,10.03,0,,
1961-08-08,25.7,20.1,11.2,0.7,0.9,68,,16.3,,,5,,,10.503,0,,
1961-08-09,25,20.2,14.5,0,0,65,,16,,,2.2,,,12.013,0,,
1961-08-10,21.5,16.6,12.5,6.8,7.4,84,,16.3,,,2.2,,,8.584,0,,
1961-08-11,23,16.3,14.8,6.2,6.8,84,,16.3,,,2.7,,,10.865,0,,
1961-08-12,21,16,11.3,0,0,72,,13.6,,,3,,,7.326,0,,
1961-08-13,21,15,11,0,0,57,,10.1,,,3.3,,,20.663,0,,
1961-08-14,22.9,16.6,10.8,0.8,1.1,66,,12.7,,,3.9,,,10.184,0,,
1961-08-15,16.5,13.2,12.2,0.6,0.8,84,,13.1,,,6.3,,,6.802,0,,
1961-08-16,14.6,11.7,9.5,4.6,5.1,73,,10.5,,,6.7,,,9.561,0,,
1961-08-17,16,11.8,8.5,0.3,0.5,84,,11.7,,,3.5,,,7.852,0,,
1961-08-18,18,14.2,11.3,0.2,0.4,69,,11.2,,,5.6,,,8.181,0,,
1961-08-19,20.3,13.8,12.4,0.7,0.9,76,,12.4,,,6.5,,,13.182,0,,
1961-08-20,21,15.5,12.3,0,0,70,,12.3,,,6.1,,,12.859,0,,
1961-08-21,23.6,18,12.2,0,0,62,,13.6,,,7.6,,,17.433,0,,
1961-08-22,20.5,15.9,13.4,3.3,3.7,67,,12.9,,,8,,,11.216,0,,
1961-08-23,17.9,13.7,12.2,0.8,1.1,74,,11.7,,,5.9,,,10.401,0,,
1961-08-24,19.3,14.7,10.1,0,0,67,,11.6,,,4.3,,,7.479,0,,
1961-08-25,22,15.7,12.2,0,0,78,,14.1,,,4.2,,,10.517,0,,
1961-08-26,26,19.1,13,0,0,66,,14.5,,,3.3,,,15.504,0,,
1961-08-27,28.5,20.6,14,0,0,69,,16.9,,,2.9,,,19.1,0,,
1961-08-28,26,19,12.3,0,0,63,,14.3,,,1.7,,,16.428,0,,
1961-08-29,26.8,19.1,11,0,0,63,,13.7,,,2.1,,,20.355,0,,
1961-08-30,29.5,19.7,11,0,0,56,,13.1,,,2.2,,,20.729,0,,
1961-08-31,29.4,20.9,10.2,0,0,59,,13.6,,,2.3,,,21.339,0,,
1961-09-01,30.8,22.6,17.7,0,0,51,,14,,,2.9,,,19.655,0,,
1961-09-02,32.5,23,16.2,0,0,53,,15.1,,,2.7,,,20.02,0,,
1961-09-03,32.7,22.5,15.6,0,0,62,,16.3,,,3.4,,,17.279,0,,
1961-09-04,27,19.5,15.1,0,0,70,,15.9,,,2.6,,,12.422,0,,
1961-09-05,25.2,18.8,16,1.2,1.5,80,,17.6,,,3.6,,,9.145,0,,
1961-09-06,23.4,17.9,14,1.5,1.8,66,,13.3,,,5.1,,,10.485,0,,
1961-09-07,17.9,13.5,12.2,2.4,2.8,64,,10.3,,,7.4,,,12.747,0,,
1961-09-08,17.5,12.7,9.5,1,1.3,85,,12.5,,,6.7,,,6.948,0,,
1961-09-09,15.1,13,12.3,0,0,82,,12.4,,,4.8,,,5.377,0,,
1961-09-10,17.5,13.5,10.4,0,0,72,,11.1,,,3.2,,,7.512,0,,
1961-09-11,23.8,15.8,12,3.2,3.6,66,,12.1,,,3.2,,,14.329,0,,
1961-09-12,22.7,15.9,12.7,2.3,2.7,76,,13.3,,,4,,,9.431,0,,
1961-09-13,23.5,17.9,11.6,0.5,0.7,63,,12.7,,,4.4,,,10.714,0,,
1961-09-14,22.6,17.3,16,4.8,5.3,75,,15.3,,,6.9,,,8.256,0,,
1961-09-15,23.5,17,10.4,0,0,69,,13.1,,,4.7,,,14.693,0,,
1961-09-16,31.4,23,14,0,0,61,,16.9,,,4.2,,,16.478,0,,
1961-09-17,33.8,22.8,17.6,0,0,64,,17.3,,,2.9,,,16.799,0,,
1961-09-18,30.9,21.7,15.8,0,0,73,,19.5,,,2.4,,,16.892,0,,
1961-09-19,24.6,18.8,15.9,0,0,75,,17.1,,,2.9,,,11.389,0,,
1961-09-20,23.3,15.4,9,0,0,74,,12.9,,,2.7,,,13.253,0,,
1961-09-21,24.2,15.8,9.4,0,0,75,,13.5,,,2,,,14.984,0,,
1961-09-22,23,13.8,7.8,0,0,70,,10.7,,,1.9,,,13.678,0,,
1961-09-23,21.9,12.3,5.6,0,0,69,,10,,,1.9,,,13.669,0,,
1961-09-24,24.8,14.5,5.3,0,0,70,,11.3,,,2.1,,,14.402,0,,
1961-09-25,16,13.7,11,0.4,0.6,93,,14.9,,,1.8,,,4.361,0,,
1961-09-26,15.8,13.1,8.6,0,0,89,,13.6,,,1.6,,,5.667,0,,
1961-09-27,24.6,17,9.5,0.1,0.2,74,,14.1,,,2.9,,,10.492,0,,
1961-09-28,28.5,20.7,15.1,0,0,70,,16.9,,,3.3,,,11.322,0,,
1961-09-29,27.1,20.2,16.4,0,0,60,,14.3,,,3.2,,,5.675,0,,
1961-09-30,29.5,20.8,15.1,0,0,70,,17.1,,,3.2,,,7.747,0,,
1961-10-01,20.6,15.5,13.5,0,0,78,,14.5,,,3,,,4.025,0,,
1961-10-02,20.2,13.2,7.8,0,0,71,,11.1,,,4.3,,,12.295,0,,
1961-10-03,20.3,13.2,6,0,0,71,,10.5,,,4,,,11.28,0,,
1961-10-04,17.6,13.1,11.1,0,0,80,,12.7,,,2.6,,,6.427,0,,
1961-10-05,24.2,15.2,6.9,0,0,74,,12.9,,,2.9,,,11.25,0,,
1961-10-06,23.6,15.4,8.2,0,0,62,,10.7,,,4,,,12.495,0,,
1961-10-07,23.7,13.7,10.3,0,0,68,,10.8,,,4,,,9.767,0,,
1961-10-08,12.4,10.3,7.9,3.7,4.1,89,,11.1,,,3.9,,,3.641,0,,
1961-10-09,21.4,13.8,8.8,0,0,70,,11.2,,,3.8,,,11.358,0,,
1961-10-10,25,15,9,0,0,69,,11.9,,,2.7,,,12.646,0,,
1961-10-11,25,14.9,8.2,0,0,67,,11.6,,,3.4,,,10.279,0,,
1961-10-12,17.2,12,9.6,0,0,81,,12,,,1.5,,,4.258,0,,
1961-10-13,15,8.8,6,0,0,77,,9.1,,,1.8,,,6.668,0,,
1961-10-14,16.4,8.9,4.5,0,0,74,,8.5,,,1.5,,,9.758,0,,
1961-10-15,19.8,10.5,4.5,0,0,71,,9.1,,,1.9,,,9.018,0,,
1961-10-16,17.1,11.3,5.8,0,0,72,,9.6,,,4.6,,,7.578,0,,
1961-10-17,11.8,10.2,9.4,0.4,0.6,77,,9.6,,,8.2,,,3.169,0,,
1961-10-18,10.1,7.8,7,0,0,69,,7.6,,,6.3,,,3.118,0,,
1961-10-19,13.4,7.8,3.8,0,0,62,,6.5,,,6.3,,,9.979,0,,
1961-10-20,14.8,8.5,6.4,0.7,0.9,70,,8,,,3.7,,,6.525,0,,
1961-10-21,7.6,6.3,5.7,16.6,17.5,92,,8.9,,,3.1,,,2.97,0,,
1961-10-22,14.5,8.6,5,0.2,0.3,77,,8.9,,,4.2,,,7.613,0,,
1961-10-23,16.2,10.7,5.2,1.4,1.7,71,,9.1,,,5.5,,,8.595,0,,
1961-10-24,19.5,13.6,7.6,0.8,1,71,,10.8,,,6.5,,,8.323,0,,
